38	132	22	116	
39	124	23	108	
20	111	26	117	
21	110	14	103	
26	127	21	122	
15	112	24	121	
45	137	33	125	
20	111	26	117	
35	124	22	111	
20	111	26	117	
18	116	18	116	
25	104	32	111	
18	111	25	118	
13	120	10	116	
31	112	41	123	
22	122	16	116	
14	114	19	119	
26	116	19	109	
27	119	27	119	
35	112	19	96	
19	109	21	110	
35	123	35	122	
22	124	13	115	
17	118	22	123	
29	121	15	107	
40	123	26	110	
19	118	16	115	
24	100	24	101	
19	120	19	120	
37	136	35	133	
38	122	24	108	
43	114	29	100	
17	113	26	122	
20	111	26	117	
28	114	36	123	
27	119	27	119	
16	102	17	103	
25	120	32	127	
13	105	20	112	
39	130	34	125	
12	104	15	107	
27	128	19	119	
37	126	34	123	
19	108	24	113	
21	109	15	104	
35	133	30	128	
21	112	37	128	
13	110	34	130	
27	119	32	124	
20	111	26	117	
23	115	27	119	
16	101	33	118	
35	133	21	119	
32	102	30	100	
33	111	36	114	
18	113	34	129	
22	120	22	121	
27	119	9	101	
19	118	12	111	
36	125	18	107	
39	120	35	116	
12	115	15	118	
20	111	26	117	
20	111	26	117	
20	111	26	117	
32	125	27	119	
27	119	27	119	
16	105	36	125	
28	121	16	108	
16	117	15	115	
24	114	26	117	
25	102	46	123	
30	133	29	132	
33	115	17	99	
46	117	36	106	
20	113	20	113	
18	109	15	105	
40	128	24	113	
17	117	19	119	
17	120	12	115	
20	111	26	117	
25	119	22	116	
37	121	31	114	
21	116	28	124	
36	124	26	113	
26	133	23	130	
20	111	26	117	
20	111	26	117	
28	110	13	96	
25	113	29	117	
28	128	16	115	
18	110	27	119	
30	125	27	122	
14	111	13	110	
15	106	18	109	
35	111	25	101	
21	107	30	116	
25	107	33	116	
20	111	26	117	
22	104	22	104	
15	92	17	94	
24	110	16	102	
20	111	26	117	
13	110	21	118	
39	118	29	108	
18	111	22	115	
20	111	26	117	
20	111	26	117	
33	127	13	107	
34	135	15	116	
22	120	20	118	
22	113	14	105	
26	114	33	122	
35	122	18	105	
10	113	24	127	
35	125	39	129	
22	103	29	109	
43	125	35	117	
22	101	27	106	
17	120	20	123	
29	122	31	124	
27	123	19	115	
14	111	30	127	
25	120	16	111	
25	118	35	128	
13	120	20	127	
14	109	29	124	
35	123	35	123	
17	110	25	118	
20	111	26	117	
21	118	25	123	
36	116	22	102	
17	104	32	120	
21	112	31	121	
22	122	25	125	
38	122	23	107	
24	108	22	105	
20	111	26	117	
32	135	11	114	
50	134	31	115	
38	119	31	112	
24	115	20	111	
23	119	21	117	
30	102	44	116	
19	115	13	109	
20	111	26	117	
15	102	28	115	
13	98	24	110	
29	118	38	127	
20	111	26	117	
21	119	23	122	
32	116	24	108	
32	124	32	124	
28	118	23	113	
49	132	37	120	
20	111	26	117	
39	126	22	110	
24	110	35	121	
17	113	31	127	
28	118	16	106	
21	113	20	111	
20	111	26	117	
30	115	27	112	
16	109	17	110	
20	111	26	117	
33	112	32	112	
34	115	30	111	
37	125	29	117	
22	108	33	118	
26	98	29	101	
31	112	34	114	
28	109	20	102	
20	111	26	117	
20	111	26	117	
34	127	24	116	
20	111	26	117	
38	127	39	128	
30	119	26	115	
28	126	28	125	
42	123	22	103	
19	111	20	113	
37	124	22	109	
15	117	12	114	
41	126	23	108	
27	109	39	122	
23	109	20	106	
27	115	34	122	
30	123	30	123	
23	114	33	124	
22	121	9	108	
24	108	18	102	
20	105	23	108	
29	122	24	117	
24	127	15	118	
27	119	18	110	
20	111	26	117	
44	143	22	121	
27	119	23	115	
24	110	25	110	
10	115	32	137	
23	115	18	110	
34	116	36	119	
30	128	25	123	
23	116	24	117	
30	127	14	112	
20	111	26	117	
40	108	26	94	
33	117	29	113	
31	121	28	117	
30	107	36	113	
30	115	18	103	
22	121	13	112	
30	120	20	110	
24	116	28	120	
40	120	32	111	
18	105	19	105	
19	122	20	123	
18	126	10	118	
28	110	47	130	
27	119	18	110	
29	109	38	117	
36	124	13	102	
20	110	27	117	
24	116	42	134	
22	105	35	117	
22	110	23	111	
20	111	26	117	
23	120	28	124	
14	101	29	115	
34	113	37	116	
12	109	30	128	
32	121	29	118	
30	126	14	110	
27	117	34	124	
17	112	29	124	
37	119	40	122	
21	116	34	129	
29	122	30	123	
21	116	35	130	
4	92	23	115	
24	117	23	116	
28	131	29	132	
32	124	27	119	
41	124	27	110	
36	119	36	119	
30	116	29	115	
33	124	25	117	
26	118	20	112	
34	116	21	104	
27	119	22	114	
20	111	26	117	
20	102	31	114	
23	117	21	115	
8	84	35	111	
25	106	24	106	
32	118	33	118	
38	125	32	120	
18	129	18	130	
27	119	27	119	
27	119	18	110	
42	137	25	120	
28	118	19	109	
33	130	25	122	
27	117	28	119	
30	108	34	112	
36	124	33	121	
38	134	28	124	
18	113	19	114	
26	125	24	122	
22	108	38	124	
27	114	18	106	
20	123	23	126	
36	95	48	107	
20	120	18	118	
29	120	25	117	
40	117	26	103	
25	107	35	118	
34	117	32	115	
30	109	37	115	
30	128	21	118	
36	128	27	119	
17	110	14	107	
31	124	16	110	
14	106	27	119	
25	114	16	105	
20	111	26	117	
26	126	21	121	
27	115	18	106	
40	118	31	109	
21	121	22	122	
21	104	22	105	
25	102	30	107	
29	132	29	132	
26	126	20	121	
27	133	10	116	
26	111	19	104	
32	114	24	106	
20	115	22	117	
14	104	18	108	
20	111	26	117	
22	116	17	112	
37	113	14	90	
16	112	18	113	
17	120	22	125	
20	111	26	117	
16	107	35	125	
24	128	23	127	
20	107	33	120	
32	125	30	122	
12	114	21	123	
39	127	25	113	
23	123	12	111	
22	114	31	123	
25	112	24	111	
23	108	33	118	
30	116	24	109	
17	99	27	109	
24	107	23	105	
32	131	16	115	
42	121	29	109	
15	104	15	104	
18	110	20	111	
14	110	31	127	
20	119	22	121	
25	114	28	116	
21	115	32	127	
19	104	19	103	
16	109	19	112	
12	104	32	124	
27	117	16	105	
20	111	26	117	
30	127	17	113	
36	125	20	109	
17	106	28	116	
34	104	25	96	
33	139	22	127	
20	111	26	117	
36	121	35	120	
30	101	40	112	
23	114	31	121	
21	113	39	131	
30	121	25	116	
30	131	11	112	
27	109	27	109	
18	110	30	122	
45	131	35	121	
24	119	23	118	
20	111	26	117	
20	125	24	129	
23	123	14	113	
26	114	29	118	
17	120	15	118	
24	123	22	121	
10	126	15	131	
26	108	36	119	
16	121	14	119	
18	110	27	119	
18	101	21	103	
18	110	32	124	
33	125	19	111	
20	111	26	117	
24	114	21	110	
20	111	26	117	
30	105	37	112	
26	110	24	108	
20	117	13	109	
31	117	30	116	
25	114	25	114	
24	110	30	115	
23	113	22	111	
28	114	19	105	
29	89	47	106	
31	117	28	114	
30	124	20	114	
43	122	28	106	
34	123	31	120	
20	111	26	117	
34	124	15	106	
20	111	26	117	
20	111	26	117	
24	127	19	122	
14	103	28	118	
39	126	33	119	
13	115	22	123	
20	111	26	117	
15	108	20	113	
28	102	21	96	
25	125	27	128	
20	111	26	117	
35	122	34	121	
45	128	29	112	
25	123	20	118	
39	112	35	109	
45	129	20	104	
15	118	12	115	
37	134	19	116	
29	137	16	123	
35	123	29	116	
27	110	31	114	
31	117	36	123	
22	115	28	121	
20	111	26	117	
33	118	32	118	
16	115	6	105	
15	120	19	124	
9	108	12	111	
19	105	31	117	
12	117	12	117	
26	108	34	116	
20	111	26	117	
19	105	28	114	
35	129	30	124	
37	115	21	98	
33	123	35	125	
19	117	30	128	
37	124	23	109	
16	118	25	128	
35	113	42	120	
18	114	32	127	
31	124	25	118	
18	101	32	114	
22	119	29	126	
27	100	30	103	
37	125	13	102	
20	111	26	117	
36	129	22	115	
27	121	20	114	
36	127	26	117	
20	111	26	117	
33	125	24	117	
18	107	10	99	
27	97	32	102	
17	124	27	133	
24	122	19	117	
20	111	26	117	
23	123	21	121	
13	99	19	106	
33	119	37	123	
43	129	36	122	
20	111	26	117	
52	105	65	118	
13	112	20	120	
29	126	24	121	
9	107	30	128	
23	110	31	118	
20	111	26	117	
19	95	38	113	
20	111	26	117	
36	128	32	124	
19	108	29	118	
34	134	16	115	
37	126	24	113	
18	110	27	119	
32	124	36	128	
44	120	38	115	
18	95	35	112	
35	116	25	106	
25	119	20	114	
38	125	30	117	
18	123	21	125	
10	101	25	116	
21	119	16	114	
25	106	35	116	
20	111	26	117	
16	113	27	125	
38	125	18	105	
22	125	17	120	
13	114	19	121	
18	120	20	121	
12	114	22	124	
20	111	26	117	
15	118	19	122	
23	115	27	119	
33	107	33	108	
17	110	25	117	
25	130	18	122	
15	125	22	132	
30	122	33	125	
27	120	16	109	
28	119	21	112	
28	114	32	118	
21	124	31	134	
10	104	18	112	
29	116	35	122	
25	123	17	115	
24	114	16	106	
22	115	18	111	
33	132	16	115	
16	131	18	134	
15	118	25	128	
15	117	29	130	
21	122	17	118	
36	114	35	113	
20	111	26	117	
21	118	23	120	
25	113	30	118	
14	112	28	126	
27	110	32	114	
25	110	36	122	
12	115	17	120	
25	123	28	125	
29	111	37	120	
33	113	27	107	
24	120	29	125	
28	121	13	106	
26	105	29	108	
35	134	18	117	
34	122	36	125	
20	111	26	117	
30	117	30	117	
29	127	20	118	
15	108	30	123	
26	115	27	117	
21	113	35	126	
12	111	26	125	
20	111	26	117	
26	127	21	121	
24	112	16	104	
20	111	26	117	
30	128	28	126	
24	104	26	106	
23	106	18	100	
15	94	35	115	
26	126	16	116	
34	121	31	118	
31	124	21	114	
32	124	18	110	
20	111	26	117	
23	116	31	124	
14	117	32	135	
33	117	17	101	
13	116	28	131	
35	120	33	118	
18	110	23	115	
33	106	47	119	
29	120	25	115	
32	127	22	117	
25	99	25	99	
19	108	20	109	
49	119	29	100	
23	130	10	117	
20	111	26	117	
37	118	20	100	
32	124	22	114	
35	126	28	119	
25	110	26	111	
30	109	41	121	
31	134	24	127	
17	115	21	118	
17	116	27	126	
30	121	23	114	
17	112	27	122	
26	129	9	112	
38	128	24	114	
25	114	33	122	
43	125	35	116	
40	130	18	108	
29	109	35	115	
12	108	31	126	
20	102	27	109	
26	109	41	124	
13	104	29	121	
25	112	25	112	
28	107	33	112	
37	132	21	116	
24	122	19	116	
36	118	35	116	
36	124	22	110	
20	111	26	117	
20	119	20	119	
20	111	26	117	
30	122	28	119	
14	121	10	116	
36	128	27	119	
20	111	26	117	
33	137	15	119	
35	121	32	118	
23	129	20	125	
41	127	31	117	
19	121	26	127	
38	121	26	110	
26	121	15	110	
35	120	15	100	
20	125	12	117	
29	114	29	115	
41	122	32	112	
21	103	37	118	
37	124	36	123	
23	111	36	123	
48	126	36	114	
33	123	39	128	
24	111	37	124	
40	126	30	115	
43	124	20	101	
34	132	18	115	
20	111	26	117	
39	122	23	106	
27	123	27	123	
39	130	18	109	
32	121	35	125	
27	112	21	107	
27	107	36	116	
12	104	33	125	
29	121	22	114	
5	97	27	119	
27	109	34	116	
22	115	19	112	
20	111	26	117	
39	130	39	130	
16	119	24	127	
20	111	26	117	
34	120	30	116	
20	111	26	117	
29	117	31	119	
30	115	18	104	
20	111	26	117	
44	118	36	110	
36	126	25	115	
20	111	26	117	
32	109	34	111	
28	128	19	118	
28	101	35	108	
20	111	26	117	
36	119	24	108	
19	104	18	102	
46	116	32	102	
29	122	35	127	
12	117	12	117	
21	122	21	122	
16	107	16	108	
14	113	28	126	
27	132	17	122	
23	116	27	119	
23	112	22	112	
20	111	26	117	
20	111	26	117	
20	111	26	117	
37	123	38	124	
16	115	25	123	
27	123	15	111	
23	116	37	130	
11	106	10	105	
33	114	34	115	
23	115	27	119	
15	118	24	127	
20	111	26	117	
20	111	26	117	
36	120	31	115	
29	120	20	111	
42	133	16	107	
20	111	26	117	
20	111	26	117	
33	140	32	139	
26	116	34	124	
33	116	33	115	
30	126	30	126	
31	114	23	106	
20	111	26	117	
37	114	29	106	
30	126	32	127	
38	132	17	111	
21	116	25	120	
36	129	32	124	
18	111	15	107	
15	113	13	111	
21	109	29	117	
37	127	27	117	
20	111	26	117	
34	120	31	118	
37	112	38	113	
18	129	18	130	
18	118	10	110	
28	121	29	122	
31	119	19	108	
32	121	20	109	
32	112	30	109	
19	112	25	118	
42	127	32	116	
41	128	17	104	
27	118	17	108	
32	127	33	128	
38	124	19	105	
32	123	20	111	
35	109	24	99	
39	119	33	113	
38	139	23	124	
44	116	26	99	
24	116	22	114	
31	121	37	127	
42	124	37	118	
20	111	26	117	
22	130	25	133	
31	116	24	109	
20	111	26	117	
18	127	19	128	
23	114	23	114	
32	116	27	111	
20	111	20	110	
20	111	26	117	
18	110	18	110	
25	110	26	111	
20	111	26	117	
27	119	18	110	
20	111	26	117	
24	127	15	118	
27	112	40	126	
40	122	19	101	
37	118	36	118	
26	127	17	118	
35	133	23	121	
15	114	10	109	
23	112	38	127	
40	124	21	105	
32	135	19	122	
18	106	24	112	
13	98	26	110	
20	111	26	117	
18	114	15	111	
33	116	32	114	
20	98	24	102	
20	111	26	117	
17	114	28	125	
31	124	20	112	
13	112	16	115	
19	114	21	115	
37	126	33	122	
40	121	30	111	
14	117	15	118	
22	110	33	121	
20	111	26	117	
20	111	26	117	
16	128	25	137	
43	120	29	106	
20	111	26	117	
35	131	12	108	
18	119	28	128	
34	112	34	113	
38	124	35	121	
26	112	26	112	
16	112	10	106	
39	127	16	103	
18	115	26	122	
32	124	17	109	
31	124	17	110	
34	128	16	110	
38	129	28	119	
23	116	30	122	
10	99	32	121	
20	111	26	117	
12	117	11	117	
22	118	20	117	
40	121	21	102	
28	115	27	114	
20	111	26	117	
28	121	31	124	
41	129	29	117	
31	121	25	115	
17	114	26	123	
29	108	50	129	
36	115	18	97	
28	111	27	111	
33	128	21	115	
29	132	29	132	
26	118	23	115	
24	123	20	119	
20	136	15	131	
23	130	21	128	
31	126	29	125	
28	125	20	117	
37	123	37	123	
22	102	32	112	
28	125	28	124	
22	115	15	108	
4	118	15	129	
33	125	20	113	
25	114	14	104	
28	128	25	125	
28	124	24	119	
15	105	32	122	
20	98	26	104	
21	124	20	123	
36	109	24	96	
37	118	25	106	
23	132	19	128	
50	121	30	100	
31	118	19	105	
4	102	12	111	
39	128	26	115	
30	109	21	100	
27	112	20	104	
26	111	34	120	
18	110	18	110	
20	111	26	117	
20	111	26	117	
38	125	14	101	
23	115	18	110	
20	117	26	123	
18	111	26	119	
17	120	27	130	
17	117	25	125	
24	117	14	107	
23	111	27	115	
34	113	32	110	
36	117	23	104	
24	107	14	98	
20	111	26	117	
34	133	24	123	
31	117	27	112	
21	111	27	117	
39	122	23	106	
29	115	29	115	
31	114	31	114	
34	125	24	115	
33	140	18	125	
23	130	27	133	
20	97	24	101	
26	103	37	113	
27	130	22	125	
35	119	35	120	
32	116	38	122	
30	114	21	104	
33	117	41	124	
24	97	38	111	
28	130	23	124	
31	122	35	126	
17	107	22	112	
32	124	22	113	
28	115	37	123	
20	111	26	117	
20	111	26	117	
21	114	33	126	
32	135	7	110	
34	117	25	108	
37	122	29	114	
32	119	25	112	
34	127	24	117	
28	105	37	114	
11	109	11	110	
25	132	10	116	
18	100	38	120	
40	127	22	109	
27	111	26	110	
22	136	11	125	
42	135	14	107	
35	121	32	118	
12	111	34	134	
23	106	23	106	
36	123	33	120	
32	107	23	99	
20	111	26	117	
18	102	28	113	
22	115	18	111	
16	102	18	105	
20	111	26	117	
35	128	23	116	
17	103	28	113	
19	117	7	106	
33	124	16	107	
20	111	26	117	
33	130	15	112	
29	119	16	106	
22	121	30	129	
19	119	13	113	
20	111	26	117	
30	105	33	108	
29	132	19	122	
34	134	8	108	
14	113	25	124	
18	107	16	105	
37	120	32	116	
13	119	22	127	
36	115	23	103	
30	117	22	109	
22	129	25	132	
31	121	21	112	
16	104	35	124	
20	111	26	117	
36	124	28	115	
12	103	32	123	
36	125	19	108	
36	126	22	113	
20	111	26	117	
35	112	24	101	
19	122	25	128	
20	111	26	117	
13	107	23	117	
14	108	26	121	
20	111	26	117	
20	111	26	117	
22	128	22	128	
25	129	20	124	
20	118	28	126	
26	122	21	117	
35	111	20	97	
13	108	24	119	
29	118	33	122	
28	110	34	117	
29	105	34	109	
27	112	21	107	
28	111	24	107	
20	111	26	117	
33	114	30	111	
29	132	17	120	
22	124	14	116	
33	122	29	119	
20	111	26	117	
46	119	45	117	
39	118	30	110	
20	111	26	117	
21	106	15	100	
26	109	39	122	
38	124	34	120	
16	106	24	114	
20	111	26	117	
31	120	30	120	
35	119	19	104	
36	135	16	115	
28	128	31	131	
12	104	31	123	
19	108	34	123	
29	120	24	115	
22	115	26	119	
28	128	25	125	
23	113	33	123	
20	111	26	117	
21	124	18	121	
20	111	26	117	
20	111	26	117	
19	115	30	127	
25	125	31	131	
20	111	26	117	
30	123	24	117	
16	118	27	128	
27	112	21	107	
28	126	13	111	
30	109	22	102	
11	107	13	109	
27	119	23	115	
19	99	36	116	
18	119	16	117	
30	118	28	116	
25	112	11	98	
27	111	28	112	
27	126	28	127	
26	121	26	121	
33	105	40	112	
36	128	27	119	
26	123	11	107	
25	102	34	111	
31	126	21	116	
24	119	34	129	
20	101	22	102	
20	111	26	117	
31	122	31	122	
20	111	26	117	
28	113	22	107	
6	109	23	125	
24	122	17	115	
27	112	33	118	
20	111	26	117	
42	123	27	108	
38	137	25	124	
37	123	29	115	
31	114	31	114	
21	118	30	128	
33	124	16	106	
29	123	18	113	
30	114	39	124	
12	109	15	112	
39	122	38	121	
17	120	22	125	
32	124	27	119	
4	92	18	110	
21	112	25	116	
36	130	27	121	
20	111	26	117	
38	127	17	105	
25	123	32	129	
20	105	14	99	
27	120	20	113	
12	107	29	125	
18	109	30	121	
26	110	27	111	
21	114	28	121	
31	120	29	118	
25	112	25	112	
15	111	25	121	
4	83	36	118	
33	122	18	107	
20	111	26	117	
12	117	12	117	
20	111	25	115	
25	110	29	114	
34	119	21	106	
10	116	22	128	
34	103	27	96	
20	111	26	117	
24	112	31	120	
31	119	29	117	
20	111	26	117	
34	117	33	116	
20	111	26	117	
40	125	19	104	
20	109	23	111	
23	114	18	109	
25	106	28	109	
42	129	37	124	
26	111	30	114	
20	111	26	117	
18	110	36	128	
28	118	33	123	
33	124	20	111	
22	122	25	125	
35	129	17	112	
23	115	31	123	
19	116	21	119	
34	124	28	118	
37	118	29	111	
25	110	23	107	
15	96	34	115	
22	123	29	129	
26	133	27	133	
20	111	26	117	
11	125	22	136	
40	129	22	111	
20	111	26	117	
19	122	14	117	
28	119	16	107	
34	129	31	126	
37	116	35	113	
29	129	23	123	
28	118	23	113	
35	116	38	119	
16	98	27	110	
20	127	16	123	
18	110	29	121	
20	111	26	117	
14	114	32	132	
38	118	29	109	
39	129	29	120	
31	113	34	117	
22	123	18	119	
13	106	27	121	
25	128	15	118	
22	104	35	117	
21	108	31	118	
31	110	42	122	
21	102	32	113	
23	116	30	123	
20	111	26	117	
18	121	11	114	
15	114	16	115	
20	111	26	117	
24	104	46	125	
11	101	18	109	
35	119	31	114	
18	114	15	112	
25	112	42	129	
16	122	25	131	
14	106	24	115	
22	121	38	137	
17	119	21	123	
37	127	38	128	
20	117	27	123	
29	111	35	118	
20	111	26	117	
34	101	32	99	
20	111	26	117	
27	128	27	128	
12	113	9	111	
40	120	35	115	
36	127	32	122	
23	115	32	124	
15	108	16	109	
32	129	18	115	
20	111	26	117	
21	118	14	112	
23	114	14	106	
18	110	27	119	
20	111	26	117	
34	127	16	110	
41	133	34	126	
21	118	28	125	
42	128	30	115	
28	117	28	117	
20	111	26	117	
31	109	24	102	
37	135	26	125	
22	127	28	133	
43	127	30	114	
29	125	23	119	
20	111	26	117	
28	124	39	135	
29	132	25	128	
22	128	20	126	
18	116	18	116	
23	112	27	115	
19	116	21	118	
34	119	25	111	
22	115	40	132	
20	111	26	117	
20	111	26	117	
31	114	39	122	
40	112	21	93	
21	118	31	128	
38	122	23	108	
33	125	24	116	
28	128	22	121	
20	111	26	117	
20	111	26	117	
23	111	38	126	
28	118	18	108	
26	113	30	117	
23	115	18	110	
23	119	13	109	
29	124	29	125	
17	103	17	103	
20	111	26	117	
34	137	27	130	
53	136	32	114	
20	111	26	117	
22	112	27	118	
23	114	29	120	
20	111	26	117	
32	118	33	118	
32	121	35	123	
29	118	28	117	
26	108	29	111	
18	117	17	117	
20	103	24	107	
21	124	15	118	
29	111	24	106	
31	118	16	103	
18	109	23	114	
31	122	22	113	
25	114	23	111	
36	126	23	114	
21	118	24	121	
44	121	36	112	
26	121	17	112	
25	120	29	125	
20	111	26	117	
37	120	28	112	
10	116	6	113	
29	110	24	105	
29	107	29	106	
27	114	27	114	
43	127	30	114	
20	111	26	117	
19	107	16	104	
25	115	17	108	
29	127	22	120	
20	103	28	112	
25	112	39	126	
20	128	19	127	
30	125	15	110	
31	119	26	113	
32	125	18	111	
26	131	8	113	
36	134	28	126	
19	109	29	119	
25	125	32	131	
20	111	26	117	
20	127	6	113	
15	108	19	112	
14	115	14	115	
32	116	30	115	
25	123	33	131	
29	132	25	128	
30	116	27	112	
14	114	17	117	
18	98	5	86	
33	126	27	120	
20	111	26	117	
25	115	15	105	
36	122	32	117	
22	104	32	114	
34	127	28	120	
26	115	20	109	
20	111	26	117	
36	128	9	101	
24	116	31	123	
23	106	23	106	
45	122	31	107	
17	119	24	126	
25	119	28	123	
23	111	32	119	
19	111	32	123	
26	108	37	119	
27	110	26	108	
28	123	19	114	
16	117	26	127	
28	113	35	121	
29	103	28	102	
21	109	29	117	
31	131	19	118	
32	127	34	130	
28	122	16	110	
12	115	27	130	
25	104	27	106	
14	115	13	115	
31	123	22	115	
28	128	28	128	
20	111	26	117	
42	121	35	114	
21	130	12	121	
17	118	21	122	
37	126	30	120	
44	120	29	106	
12	110	27	125	
20	111	26	117	
24	97	34	108	
16	116	13	112	
18	110	27	119	
36	113	21	98	
32	127	25	121	
28	108	31	111	
20	111	26	117	
29	118	27	117	
26	105	29	108	
20	111	26	117	
16	118	12	114	
21	112	30	121	
24	114	19	108	
24	105	34	114	
32	107	21	95	
24	105	15	97	
33	125	28	120	
20	111	26	117	
31	124	23	116	
20	111	26	117	
15	94	32	112	
30	102	45	117	
20	107	38	126	
10	94	25	110	
30	133	18	121	
45	125	22	102	
18	120	12	114	
21	110	35	124	
34	123	28	116	
38	124	29	115	
20	111	26	117	
20	111	26	117	
14	113	21	121	
20	111	26	117	
17	109	30	122	
19	115	33	128	
36	113	29	106	
23	106	33	116	
36	125	33	123	
27	119	36	128	
32	113	34	114	
23	124	18	118	
19	95	34	110	
49	142	33	125	
22	125	37	140	
20	111	26	117	
13	115	21	123	
23	115	18	110	
27	131	31	135	
9	101	27	119	
23	114	16	107	
29	113	23	108	
25	132	23	130	
20	111	26	117	
20	111	26	117	
19	110	29	120	
21	110	39	128	
42	132	20	111	
22	101	20	99	
23	112	31	119	
20	123	29	132	
17	120	12	115	
16	108	33	125	
30	117	25	111	
22	112	25	115	
35	132	28	124	
26	119	29	122	
13	108	14	109	
25	102	27	103	
40	137	25	123	
28	120	26	117	
22	120	28	126	
28	119	29	121	
20	111	26	117	
29	125	32	128	
32	125	37	130	
40	125	32	117	
25	112	26	112	
34	124	29	119	
20	111	26	117	
18	117	27	125	
19	118	12	111	
23	131	28	137	
27	115	26	115	
26	118	26	117	
32	123	20	110	
17	105	23	111	
16	103	29	115	
20	103	23	106	
45	137	18	110	
32	122	25	115	
19	105	21	106	
19	122	19	122	
20	111	26	117	
16	115	22	121	
20	111	26	117	
26	113	30	118	
21	111	13	103	
46	123	42	119	
4	85	31	114	
21	129	12	119	
20	111	26	117	
32	123	17	108	
18	115	32	129	
33	114	24	106	
28	122	33	127	
20	102	27	109	
15	124	15	124	
35	109	33	107	
34	127	13	107	
21	112	24	114	
22	115	32	125	
21	114	29	121	
21	106	27	111	
35	114	40	119	
38	122	33	117	
24	110	23	109	
20	111	26	117	
24	111	19	107	
20	125	30	135	
22	120	13	111	
20	111	26	117	
19	118	22	121	
20	111	26	117	
24	127	12	115	
32	125	29	121	
14	111	20	117	
20	111	26	117	
17	106	24	113	
15	114	24	123	
34	119	32	117	
39	119	27	108	
46	118	40	112	
11	109	21	118	
26	114	33	121	
25	117	30	122	
38	137	19	117	
27	118	16	108	
41	128	34	121	
18	114	23	119	
45	140	38	133	
30	118	29	117	
36	129	16	109	
27	125	25	122	
19	119	15	115	
21	119	22	120	
21	118	38	135	
25	113	17	104	
37	120	26	110	
20	111	26	117	
27	131	14	118	
23	122	30	128	
27	106	27	105	
20	111	26	117	
23	130	13	120	
25	112	33	120	
20	111	26	117	
44	125	23	103	
41	130	26	115	
29	112	19	102	
30	129	26	125	
29	121	16	107	
26	119	16	108	
23	110	33	120	
21	109	32	120	
12	115	31	134	
23	102	17	96	
37	120	21	105	
17	102	31	116	
21	120	15	114	
29	117	27	115	
22	115	21	114	
25	124	33	132	
32	117	34	119	
20	111	26	117	
34	123	22	112	
21	107	24	110	
21	114	36	129	
21	127	22	127	
24	111	28	114	
20	111	26	117	
11	125	17	131	
30	119	30	119	
21	117	14	110	
30	117	22	109	
8	105	22	118	
10	109	16	116	
35	126	16	107	
32	128	21	117	
32	124	22	114	
32	124	27	119	
27	119	27	119	
21	105	36	120	
27	119	27	119	
21	123	29	130	
24	123	21	120	
20	111	26	117	
26	110	34	118	
30	115	32	116	
27	111	18	103	
29	109	34	114	
33	115	30	112	
22	112	26	115	
32	121	24	113	
28	122	24	119	
39	122	39	122	
26	121	29	123	
21	114	28	121	
4	57	52	107	
18	111	35	128	
19	112	18	111	
24	124	11	110	
16	128	20	131	
20	111	26	117	
32	127	19	115	
20	111	26	117	
14	116	27	130	
28	116	23	110	
18	107	33	122	
22	118	15	111	
26	127	19	120	
19	120	18	119	
20	111	26	117	
31	123	15	107	
33	117	26	110	
31	127	16	112	
19	112	25	118	
44	127	22	105	
25	104	27	106	
